pos_x,pos_y,pos_z,swing,arm,boom,bucket,trackRight,trackLeft
5.5201,-0.0930,0.0000,-3.5914,50.2114,36.5029,0.0000,0.0000,0.0000
5.5201,-0.0809,0.0000,-3.7914,50.2088,36.6283,0.0000,0.0000,0.0000
5.5202,-0.0700,0.0000,-3.9914,50.2070,36.7413,0.0000,0.0000,0.0000
5.5202,-0.0615,0.0000,-4.1913,50.2060,36.8299,0.0000,0.0000,0.0000
5.5203,-0.0536,0.0000,-4.3913,50.2054,36.9123,0.0000,0.0000,0.0000
5.5203,-0.0536,0.0000,-4.5913,50.2063,36.9123,0.0000,0.0000,0.0000
5.5204,-0.0536,0.0000,-4.7913,50.2073,36.9123,0.0000,0.0000,0.0000
5.5204,-0.0536,0.0000,-4.9913,50.2082,36.9123,0.0000,0.0000,0.0000
5.5205,-0.0535,0.0000,-5.1913,50.2091,36.9123,0.0000,0.0000,0.0000
5.5205,-0.0535,0.0000,-5.3913,50.2100,36.9123,0.0000,0.0000,0.0000
5.5206,-0.0535,0.0000,-5.5912,50.2109,36.9123,0.0000,0.0000,0.0000
5.5206,-0.0535,0.0000,-5.7913,50.2118,36.9123,0.0000,0.0000,0.0000
5.5207,-0.0535,0.0000,-5.9913,50.2128,36.9123,0.0000,0.0000,0.0000
5.5207,-0.0535,0.0000,-6.1912,50.2137,36.9123,0.0000,0.0000,0.0000
5.5207,-0.0535,0.0000,-6.3912,50.2146,36.9123,0.0000,0.0000,0.0000
5.5208,-0.0535,0.0000,-6.5912,50.2156,36.9123,0.0000,0.0000,0.0000
5.5208,-0.0535,0.0000,-6.7912,50.2165,36.9123,0.0000,0.0000,0.0000
5.5209,-0.0535,0.0000,-6.9912,50.2174,36.9123,0.0000,0.0000,0.0000
5.5209,-0.0535,0.0000,-7.1912,50.2183,36.9123,0.0000,0.0000,0.0000
5.5210,-0.0534,0.0000,-7.3912,50.2192,36.9123,0.0000,0.0000,0.0000
5.5210,-0.0534,0.0000,-7.5912,50.2201,36.9123,0.0000,0.0000,0.0000
5.5211,-0.0534,0.0000,-7.7912,50.2211,36.9123,0.0000,0.0000,0.0000
5.5211,-0.0534,0.0000,-7.9912,50.2220,36.9123,0.0000,0.0000,0.0000
5.5212,-0.0534,0.0000,-8.1912,50.2229,36.9123,0.0000,0.0000,0.0000
5.5212,-0.0534,0.0000,-8.3912,50.2238,36.9123,0.0000,0.0000,0.0000
5.5213,-0.0534,0.0000,-8.5912,50.2248,36.9123,0.0000,0.0000,0.0000
5.5213,-0.0534,0.0000,-8.7912,50.2257,36.9123,0.0000,0.0000,0.0000
5.5214,-0.0534,0.0000,-8.9911,50.2266,36.9123,0.0000,0.0000,0.0000
5.5214,-0.0534,0.0000,-9.1911,50.2275,36.9123,0.0000,0.0000,0.0000
5.5214,-0.0534,0.0000,-9.3911,50.2284,36.9123,0.0000,0.0000,0.0000
5.5215,-0.0533,0.0000,-9.5911,50.2294,36.9123,0.0000,0.0000,0.0000
5.5215,-0.0533,0.0000,-9.7911,50.2303,36.9123,0.0000,0.0000,0.0000
5.5216,-0.0533,0.0000,-9.9911,50.2312,36.9123,0.0000,0.0000,0.0000
5.5216,-0.0533,0.0000,-10.1911,50.2321,36.9123,0.0000,0.0000,0.0000
5.5217,-0.0533,0.0000,-10.3911,50.2331,36.9123,0.0000,0.0000,0.0000
5.5217,-0.0533,0.0000,-10.5911,50.2340,36.9123,0.0000,0.0000,0.0000
5.5218,-0.0448,0.0000,-10.7911,50.2335,37.0008,0.0000,0.0000,0.0000
5.5218,-0.0357,0.0000,-10.9911,50.2333,37.0953,0.0000,0.0000,0.0000
5.5219,-0.0260,0.0000,-11.1911,50.2333,37.1960,0.0000,0.0000,0.0000
5.5219,-0.0163,0.0000,-11.3911,50.2336,37.2966,0.0000,0.0000,0.0000
5.5220,-0.0054,0.0000,-11.5911,50.2343,37.4094,0.0000,0.0000,0.0000
5.5221,0.0067,0.0000,-11.7911,50.2356,37.5344,0.0000,0.0000,0.0000
5.5221,0.0199,0.0000,-11.9911,50.2374,37.6715,0.0000,0.0000,0.0000
5.5222,0.0337,0.0000,-12.1911,50.2400,37.8146,0.0000,0.0000,0.0000
5.5222,0.0487,0.0000,-12.3911,50.2436,37.9698,0.0000,0.0000,0.0000
5.5223,0.0637,0.0000,-12.5911,50.2480,38.1250,0.0000,0.0000,0.0000
5.5224,0.0787,0.0000,-12.7911,50.2531,38.2801,0.0000,0.0000,0.0000
5.5224,0.0937,0.0000,-12.9910,50.2591,38.4350,0.0000,0.0000,0.0000
5.5225,0.1087,0.0000,-13.1911,50.2659,38.5899,0.0000,0.0000,0.0000
5.5226,0.1237,0.0000,-13.3911,50.2735,38.7447,0.0000,0.0000,0.0000
5.5226,0.1387,0.0000,-13.5911,50.2820,38.8993,0.0000,0.0000,0.0000
5.5227,0.1537,0.0000,-13.7910,50.2912,39.0538,0.0000,0.0000,0.0000
5.5228,0.1687,0.0000,-13.9910,50.3012,39.2083,0.0000,0.0000,0.0000
5.5228,0.1837,0.0000,-14.1910,50.3121,39.3627,0.0000,0.0000,0.0000
5.5229,0.1988,0.0000,-14.3910,50.3238,39.5170,0.0000,0.0000,0.0000
5.5230,0.2138,0.0000,-14.5910,50.3363,39.6712,0.0000,0.0000,0.0000
5.5230,0.2288,0.0000,-14.7910,50.3496,39.8252,0.0000,0.0000,0.0000
5.5231,0.2438,0.0000,-14.9910,50.3637,39.9791,0.0000,0.0000,0.0000
5.5232,0.2588,0.0000,-15.1910,50.3786,40.1329,0.0000,0.0000,0.0000
5.5232,0.2738,0.0000,-15.3910,50.3943,40.2865,0.0000,0.0000,0.0000
5.5233,0.2888,0.0000,-15.5910,50.4108,40.4401,0.0000,0.0000,0.0000
5.5234,0.3038,0.0000,-15.7910,50.4282,40.5935,0.0000,0.0000,0.0000
5.5234,0.3188,0.0000,-15.9910,50.4463,40.7467,0.0000,0.0000,0.0000
5.5235,0.3338,0.0000,-16.1910,50.4653,40.8998,0.0000,0.0000,0.0000
5.5236,0.3489,0.0000,-16.3910,50.4851,41.0528,0.0000,0.0000,0.0000
5.5236,0.3639,0.0000,-16.5910,50.5057,41.2056,0.0000,0.0000,0.0000
5.5237,0.3789,0.0000,-16.7910,50.5271,41.3583,0.0000,0.0000,0.0000
5.5238,0.3939,0.0000,-16.9910,50.5493,41.5108,0.0000,0.0000,0.0000
5.5238,0.4089,0.0000,-17.1910,50.5723,41.6632,0.0000,0.0000,0.0000
5.5239,0.4239,0.0000,-17.3910,50.5961,41.8155,0.0000,0.0000,0.0000
5.5240,0.4389,0.0000,-17.5910,50.6207,41.9675,0.0000,0.0000,0.0000
5.5240,0.4539,0.0000,-17.7910,50.6461,42.1194,0.0000,0.0000,0.0000
5.5241,0.4689,0.0000,-17.9910,50.6724,42.2711,0.0000,0.0000,0.0000
5.5242,0.4840,0.0000,-18.1910,50.6994,42.4227,0.0000,0.0000,0.0000
5.5242,0.4990,0.0000,-18.3910,50.7273,42.5741,0.0000,0.0000,0.0000
5.5243,0.5140,0.0000,-18.5910,50.7559,42.7253,0.0000,0.0000,0.0000
5.5244,0.5290,0.0000,-18.7910,50.7854,42.8764,0.0000,0.0000,0.0000
5.5244,0.5440,0.0000,-18.9910,50.8156,43.0273,0.0000,0.0000,0.0000
5.5245,0.5590,0.0000,-19.1910,50.8467,43.1780,0.0000,0.0000,0.0000
5.5246,0.5740,0.0000,-19.3909,50.8786,43.3285,0.0000,0.0000,0.0000
5.5246,0.5890,0.0000,-19.5910,50.9113,43.4789,0.0000,0.0000,0.0000
5.5247,0.6041,0.0000,-19.7909,50.9448,43.6290,0.0000,0.0000,0.0000
5.5247,0.6191,0.0000,-19.9909,50.9791,43.7790,0.0000,0.0000,0.0000
5.5248,0.6341,0.0000,-20.1909,51.0142,43.9288,0.0000,0.0000,0.0000
5.5249,0.6491,0.0000,-20.3909,51.0500,44.0784,0.0000,0.0000,0.0000
5.5249,0.6641,0.0000,-20.5909,51.0867,44.2277,0.0000,0.0000,0.0000
5.5250,0.6791,0.0000,-20.7909,51.1242,44.3769,0.0000,0.0000,0.0000
5.5251,0.6941,0.0000,-20.9909,51.1625,44.5259,0.0000,0.0000,0.0000
5.5251,0.7091,0.0000,-21.1909,51.2016,44.6747,0.0000,0.0000,0.0000
5.5252,0.7242,0.0000,-21.3909,51.2415,44.8233,0.0000,0.0000,0.0000
5.5253,0.7392,0.0000,-21.5909,51.2822,44.9716,0.0000,0.0000,0.0000
5.5253,0.7542,0.0000,-21.7909,51.3237,45.1198,0.0000,0.0000,0.0000
5.5254,0.7692,0.0000,-21.9909,51.3660,45.2677,0.0000,0.0000,0.0000
5.5255,0.7842,0.0000,-22.1909,51.4091,45.4154,0.0000,0.0000,0.0000
5.5255,0.7992,0.0000,-22.3909,51.4530,45.5629,0.0000,0.0000,0.0000
5.5256,0.8142,0.0000,-22.5909,51.4976,45.7102,0.0000,0.0000,0.0000
5.5257,0.8292,0.0000,-22.7909,51.5431,45.8572,0.0000,0.0000,0.0000
5.5257,0.8443,0.0000,-22.9909,51.5894,46.0041,0.0000,0.0000,0.0000
5.5258,0.8593,0.0000,-23.1909,51.6364,46.1506,0.0000,0.0000,0.0000
5.5258,0.8743,0.0000,-23.3909,51.6843,46.2970,0.0000,0.0000,0.0000
5.5259,0.8893,0.0000,-23.5909,51.7329,46.4431,0.0000,0.0000,0.0000
5.5260,0.9043,0.0000,-23.7909,51.7824,46.5890,0.0000,0.0000,0.0000
5.5260,0.9193,0.0000,-23.9909,51.8326,46.7346,0.0000,0.0000,0.0000
5.5261,0.9343,0.0000,-24.1909,51.8836,46.8800,0.0000,0.0000,0.0000
5.5262,0.9494,0.0000,-24.3909,51.9355,47.0251,0.0000,0.0000,0.0000
5.5262,0.9644,0.0000,-24.5909,51.9881,47.1700,0.0000,0.0000,0.0000
5.5263,0.9794,0.0000,-24.7909,52.0414,47.3146,0.0000,0.0000,0.0000
5.5264,0.9944,0.0000,-24.9909,52.0956,47.4590,0.0000,0.0000,0.0000
5.5264,1.0094,0.0000,-25.1909,52.1506,47.6031,0.0000,0.0000,0.0000
5.5265,1.0244,0.0000,-25.3909,52.2064,47.7470,0.0000,0.0000,0.0000
5.5266,1.0394,0.0000,-25.5909,52.2629,47.8906,0.0000,0.0000,0.0000
5.5266,1.0545,0.0000,-25.7909,52.3202,48.0339,0.0000,0.0000,0.0000
5.5267,1.0695,0.0000,-25.9909,52.3784,48.1770,0.0000,0.0000,0.0000
5.5267,1.0845,0.0000,-26.1909,52.4373,48.3198,0.0000,0.0000,0.0000
5.5268,1.0995,0.0000,-26.3909,52.4969,48.4623,0.0000,0.0000,0.0000
5.5269,1.1145,0.0000,-26.5909,52.5574,48.6045,0.0000,0.0000,0.0000
5.5269,1.1295,0.0000,-26.7909,52.6187,48.7465,0.0000,0.0000,0.0000
5.5270,1.1445,0.0000,-26.9909,52.6807,48.8881,0.0000,0.0000,0.0000
5.5271,1.1596,0.0000,-27.1909,52.7436,49.0295,0.0000,0.0000,0.0000
5.5271,1.1746,0.0000,-27.3909,52.8071,49.1707,0.0000,0.0000,0.0000
5.5272,1.1896,0.0000,-27.5909,52.8715,49.3115,0.0000,0.0000,0.0000
5.5273,1.2046,0.0000,-27.7909,52.9367,49.4520,0.0000,0.0000,0.0000
5.5273,1.2196,0.0000,-27.9909,53.0027,49.5922,0.0000,0.0000,0.0000
5.5274,1.2346,0.0000,-28.1909,53.0694,49.7322,0.0000,0.0000,0.0000
5.5274,1.2496,0.0000,-28.3909,53.1369,49.8718,0.0000,0.0000,0.0000
5.5275,1.2647,0.0000,-28.5909,53.2052,50.0111,0.0000,0.0000,0.0000
5.5276,1.2797,0.0000,-28.7909,53.2742,50.1502,0.0000,0.0000,0.0000
5.5276,1.2947,0.0000,-28.9909,53.3440,50.2889,0.0000,0.0000,0.0000
5.5277,1.3097,0.0000,-29.1909,53.4147,50.4273,0.0000,0.0000,0.0000
5.5278,1.3247,0.0000,-29.3909,53.4861,50.5654,0.0000,0.0000,0.0000
5.5278,1.3397,0.0000,-29.5909,53.5582,50.7032,0.0000,0.0000,0.0000
5.5279,1.3548,0.0000,-29.7909,53.6311,50.8407,0.0000,0.0000,0.0000
5.5279,1.3698,0.0000,-29.9909,53.7048,50.9778,0.0000,0.0000,0.0000
5.5280,1.3848,0.0000,-30.1909,53.7793,51.1146,0.0000,0.0000,0.0000
5.5281,1.3998,0.0000,-30.3909,53.8545,51.2512,0.0000,0.0000,0.0000
5.5281,1.4148,0.0000,-30.5909,53.9305,51.3873,0.0000,0.0000,0.0000
5.5282,1.4287,0.0000,-30.7909,54.0013,51.5124,0.0000,0.0000,0.0000
5.5282,1.4407,0.0000,-30.9909,54.0636,51.6213,0.0000,0.0000,0.0000
5.5283,1.4516,0.0000,-31.1909,54.1203,51.7194,0.0000,0.0000,0.0000
5.5283,1.4613,0.0000,-31.3909,54.1713,51.8067,0.0000,0.0000,0.0000
5.5284,1.4699,0.0000,-31.5909,54.2164,51.8834,0.0000,0.0000,0.0000
5.5284,1.4699,0.0000,-31.7909,54.2173,51.8834,0.0000,0.0000,0.0000
5.5285,1.4699,0.0000,-31.9909,54.2183,51.8833,0.0000,0.0000,0.0000
5.5285,1.4699,0.0000,-32.1909,54.2192,51.8833,0.0000,0.0000,0.0000
5.5286,1.4699,0.0000,-32.3909,54.2201,51.8833,0.0000,0.0000,0.0000
5.5286,1.4700,0.0000,-32.5909,54.2210,51.8833,0.0000,0.0000,0.0000
5.5286,1.4700,0.0000,-32.7909,54.2219,51.8833,0.0000,0.0000,0.0000
5.5287,1.4700,0.0000,-32.9909,54.2229,51.8833,0.0000,0.0000,0.0000
5.5287,1.4700,0.0000,-33.1909,54.2238,51.8833,0.0000,0.0000,0.0000
5.5288,1.4701,0.0000,-33.3909,54.2247,51.8833,0.0000,0.0000,0.0000
5.5288,1.4701,0.0000,-33.5909,54.2256,51.8833,0.0000,0.0000,0.0000
5.5288,1.4701,0.0000,-33.7909,54.2265,51.8833,0.0000,0.0000,0.0000
5.5289,1.4701,0.0000,-33.9909,54.2274,51.8833,0.0000,0.0000,0.0000
5.5289,1.4702,0.0000,-34.1909,54.2284,51.8833,0.0000,0.0000,0.0000
5.5290,1.4702,0.0000,-34.3908,54.2293,51.8833,0.0000,0.0000,0.0000
5.5290,1.4702,0.0000,-34.5908,54.2302,51.8833,0.0000,0.0000,0.0000
5.5291,1.4702,0.0000,-34.7908,54.2311,51.8833,0.0000,0.0000,0.0000
5.5291,1.4703,0.0000,-34.9908,54.2321,51.8833,0.0000,0.0000,0.0000
5.5291,1.4703,0.0000,-35.1908,54.2330,51.8833,0.0000,0.0000,0.0000
5.5292,1.4612,0.0000,-35.3908,54.1869,51.8014,0.0000,0.0000,0.0000
5.5292,1.4509,0.0000,-35.5908,54.1351,51.7086,0.0000,0.0000,0.0000
5.5293,1.4401,0.0000,-35.7908,54.0807,51.6104,0.0000,0.0000,0.0000
5.5293,1.4292,0.0000,-35.9908,54.0267,51.5120,0.0000,0.0000,0.0000
5.5294,1.4184,0.0000,-36.1908,53.9731,51.4134,0.0000,0.0000,0.0000
5.5294,1.4075,0.0000,-36.3908,53.9199,51.3147,0.0000,0.0000,0.0000
5.5295,1.3967,0.0000,-36.5908,53.8671,51.2157,0.0000,0.0000,0.0000
5.5295,1.3859,0.0000,-36.7908,53.8147,51.1167,0.0000,0.0000,0.0000
5.5296,1.3750,0.0000,-36.9908,53.7627,51.0174,0.0000,0.0000,0.0000
5.5297,1.3642,0.0000,-37.1908,53.7111,50.9180,0.0000,0.0000,0.0000
5.5297,1.3533,0.0000,-37.3908,53.6599,50.8184,0.0000,0.0000,0.0000
5.5298,1.3425,0.0000,-37.5908,53.6091,50.7187,0.0000,0.0000,0.0000
5.5298,1.3316,0.0000,-37.7908,53.5587,50.6188,0.0000,0.0000,0.0000
5.5299,1.3208,0.0000,-37.9908,53.5087,50.5187,0.0000,0.0000,0.0000
5.5299,1.3099,0.0000,-38.1908,53.4592,50.4185,0.0000,0.0000,0.0000
5.5300,1.2991,0.0000,-38.3908,53.4100,50.3181,0.0000,0.0000,0.0000
5.5300,1.2882,0.0000,-38.5908,53.3613,50.2175,0.0000,0.0000,0.0000
5.5301,1.2774,0.0000,-38.7908,53.3129,50.1168,0.0000,0.0000,0.0000
5.5301,1.2665,0.0000,-38.9908,53.2650,50.0160,0.0000,0.0000,0.0000
5.5302,1.2557,0.0000,-39.1908,53.2174,49.9149,0.0000,0.0000,0.0000
5.5302,1.2448,0.0000,-39.3908,53.1703,49.8138,0.0000,0.0000,0.0000
5.5303,1.2340,0.0000,-39.5908,53.1236,49.7125,0.0000,0.0000,0.0000
5.5303,1.2231,0.0000,-39.7908,53.0773,49.6110,0.0000,0.0000,0.0000
5.5304,1.2123,0.0000,-39.9908,53.0314,49.5094,0.0000,0.0000,0.0000
5.5304,1.2014,0.0000,-40.1908,52.9859,49.4076,0.0000,0.0000,0.0000
5.5305,1.1906,0.0000,-40.3908,52.9408,49.3056,0.0000,0.0000,0.0000
5.5306,1.1797,0.0000,-40.5908,52.8961,49.2035,0.0000,0.0000,0.0000
5.5306,1.1689,0.0000,-40.7908,52.8519,49.1013,0.0000,0.0000,0.0000
5.5307,1.1580,0.0000,-40.9908,52.8080,48.9989,0.0000,0.0000,0.0000
5.5307,1.1466,0.0000,-41.1908,52.7622,48.8908,0.0000,0.0000,0.0000
5.5308,1.1351,0.0000,-41.3908,52.7168,48.7826,0.0000,0.0000,0.0000
5.5308,1.1237,0.0000,-41.5908,52.6719,48.6742,0.0000,0.0000,0.0000
5.5309,1.1123,0.0000,-41.7908,52.6274,48.5656,0.0000,0.0000,0.0000
5.5309,1.1008,0.0000,-41.9908,52.5835,48.4568,0.0000,0.0000,0.0000
5.5310,1.0894,0.0000,-42.1908,52.5399,48.3479,0.0000,0.0000,0.0000
5.5310,1.0779,0.0000,-42.3908,52.4968,48.2389,0.0000,0.0000,0.0000
5.5311,1.0665,0.0000,-42.5908,52.4542,48.1297,0.0000,0.0000,0.0000
5.5312,1.0551,0.0000,-42.7908,52.4120,48.0204,0.0000,0.0000,0.0000
5.5312,1.0436,0.0000,-42.9908,52.3703,47.9109,0.0000,0.0000,0.0000
5.5313,1.0322,0.0000,-43.1908,52.3290,47.8012,0.0000,0.0000,0.0000
5.5313,1.0207,0.0000,-43.3908,52.2882,47.6914,0.0000,0.0000,0.0000
5.5314,1.0093,0.0000,-43.5908,52.2479,47.5814,0.0000,0.0000,0.0000
5.5314,0.9979,0.0000,-43.7908,52.2080,47.4713,0.0000,0.0000,0.0000
5.5315,0.9864,0.0000,-43.9908,52.1686,47.3611,0.0000,0.0000,0.0000
5.5315,0.9750,0.0000,-44.1908,52.1297,47.2507,0.0000,0.0000,0.0000
5.5316,0.9635,0.0000,-44.3908,52.0912,47.1401,0.0000,0.0000,0.0000
5.5316,0.9636,0.0000,-44.5908,52.0921,47.1401,0.0000,0.0000,0.0000
5.5317,0.9636,0.0000,-44.7908,52.0930,47.1401,0.0000,0.0000,0.0000
5.5317,0.9636,0.0000,-44.9908,52.0939,47.1401,0.0000,0.0000,0.0000
5.5318,0.9636,0.0000,-45.1908,52.0948,47.1401,0.0000,0.0000,0.0000
5.5318,0.9636,0.0000,-45.3908,52.0958,47.1401,0.0000,0.0000,0.0000
5.5319,0.9636,0.0000,-45.5908,52.0967,47.1401,0.0000,0.0000,0.0000
5.5319,0.9637,0.0000,-45.7908,52.0976,47.1401,0.0000,0.0000,0.0000
5.5319,0.9637,0.0000,-45.9908,52.0985,47.1401,0.0000,0.0000,0.0000
5.5320,0.9637,0.0000,-46.1908,52.0994,47.1401,0.0000,0.0000,0.0000
5.5320,0.9637,0.0000,-46.3908,52.1004,47.1401,0.0000,0.0000,0.0000
5.5321,0.9637,0.0000,-46.5908,52.1013,47.1401,0.0000,0.0000,0.0000
5.5321,0.9638,0.0000,-46.7908,52.1022,47.1401,0.0000,0.0000,0.0000
5.5322,0.9638,0.0000,-46.9908,52.1031,47.1401,0.0000,0.0000,0.0000
5.5322,0.9638,0.0000,-47.1908,52.1041,47.1401,0.0000,0.0000,0.0000
5.5323,0.9638,0.0000,-47.3908,52.1050,47.1401,0.0000,0.0000,0.0000
5.5323,0.9638,0.0000,-47.5908,52.1059,47.1401,0.0000,0.0000,0.0000
5.5323,0.9638,0.0000,-47.7908,52.1068,47.1401,0.0000,0.0000,0.0000
5.5324,0.9639,0.0000,-47.9908,52.1078,47.1401,0.0000,0.0000,0.0000
5.5324,0.9639,0.0000,-48.1908,52.1087,47.1401,0.0000,0.0000,0.0000
5.5325,0.9639,0.0000,-48.3908,52.1096,47.1401,0.0000,0.0000,0.0000
5.5325,0.9639,0.0000,-48.5908,52.1105,47.1401,0.0000,0.0000,0.0000
5.5326,0.9639,0.0000,-48.7908,52.1115,47.1401,0.0000,0.0000,0.0000
5.5326,0.9640,0.0000,-48.9908,52.1124,47.1401,0.0000,0.0000,0.0000
5.5326,0.9640,0.0000,-49.1908,52.1133,47.1401,0.0000,0.0000,0.0000
5.5327,0.9640,0.0000,-49.3908,52.1143,47.1401,0.0000,0.0000,0.0000
5.5327,0.9640,0.0000,-49.5908,52.1152,47.1401,0.0000,0.0000,0.0000
5.5328,0.9640,0.0000,-49.7908,52.1161,47.1401,0.0000,0.0000,0.0000
